,phenotype,sex,animal,trial,outcome,latency,c-start,c-end,dist-euclid,dist-total,curvature,speed-mean,speed-peak,acc-peak,xacc-peak,yacc-peak
36,ChR2,M,m1063,1,escape,2.75,"(0.0915740491113404, 0.4979013575460851)","(-0.1046796907405507, 0.1164692301637382)",0.4289592034276414,0.45795764142228806,1.067601855288176,0.47994804808855107,1.3935415083585607,9.89004533359084,5.772505996278871,6.111001923876492
37,ChR2,M,m1063,2,escape,2.949999999999932,"(0.142557145394179, 0.421187251961485)","(-0.0639039122259883, 0.1223425073175509)",0.363227683023935,0.39063060302619657,1.075442818053204,0.3901677626964541,0.9498962537036002,7.263176184294402,2.7432024237606853,1.1933841332912198
38,ChR2,M,m1063,3,escape,3.3500000000000227,"(-0.0601309526545136, 0.4781874939969966)","(-0.0889994827923953, 0.125615524317019)",0.3537518704351128,0.36045302955030134,1.018943105818624,0.38764745364701664,1.020875056969938,6.541739992711065,1.2539316611106743,3.675744674639048
39,ChR2,M,m1063,4,escape,2.75,"(-0.0508407320120373, 0.36572253405923)","(-0.1133203474627349, 0.1089802677758722)",0.2642352997674263,0.29071270237157826,1.1002038812658896,0.28545300832379245,0.6684664054163931,3.736840901822777,2.750498648071253,0.5260678599354751
40,ChR2,M,m1063,5,escape,2.099999999999909,"(-0.1040158150004409, 0.4697634745910288)","(-0.1073503217608501, 0.1031167521561165)",0.36666188513070025,0.3877134059480963,1.0574139873030217,0.30253371291649594,0.5871589582260867,4.188078120898058,1.150750121016164,4.1875410975027005
41,eYFP,F,m1016,1,escape,2.8500000000000227,"(-0.1030009790939962, 0.3691268529559983)","(-0.1004524897726685, 0.113393172924169)",0.25574637807883605,0.29321098578043747,1.1464912542771286,0.20537115234319583,0.5743273473767119,4.210497794777691,1.2546281388346905,2.6685786773350983
42,eYFP,F,m1016,2,escape,3.25,"(-0.0850365806745954, 0.4978973735558417)","(-0.0757639807118667, 0.1157273905759446)",0.3822824570928198,0.4299899736203387,1.12479651012585,0.22916787183676235,0.7739010713410195,4.892433411556706,1.5442525395943263,1.9524777142954088
43,eYFP,F,m1016,3,escape,4.25,"(-0.1550262378633521, 0.4896868864772598)","(-0.0989760432837812, 0.1004957302676023)",0.3932065365481832,0.4503397326916374,1.145300728327168,0.19849622762411764,0.8397744926394818,4.985187163764784,1.4694672937595077,3.267348919225166
44,eYFP,F,m1016,4,panic,3.6000000000000227,"(0.011022754223984, 0.3302245625733879)","(0.054679448067084, 0.0267256792008843)",0.3066226983210256,0.3690455453533842,1.2035819506323813,0.16063704979976895,0.5269672384920147,3.684717676552797,1.3496479030915889,2.1199959307020717
45,eYFP,F,m1016,5,panic,3.050000000000068,"(0.003592753801169, 0.4983054316659647)","(0.0304540602811728, 0.0302138783692538)",0.4688616342307613,0.554089164466994,1.181775440799419,0.21023126344017037,0.7565917521443074,2.851578971424237,0.9235252917103878,2.2193648284138514
46,eYFP,F,m1017,1,escape,3.849999999999966,"(0.1345397258770154, 0.4643737033540514)","(-0.0348047205887237, 0.1050296898950133)",0.3972476073655283,0.44951652541561726,1.1315776787095753,0.28173691412952867,0.8290378253891818,3.96164480222734,1.351518416082742,3.533686694472049
47,eYFP,F,m1017,2,escape,3.25,"(0.1272610444260286, 0.4651533006211847)","(-0.0292250422403838, 0.100266813592149)",0.39702650256193045,0.43787082633561286,1.1028755599692273,0.2267592685932162,0.9941782427951712,6.401923949962262,0.7636489989140849,3.532623181028593
48,eYFP,F,m1017,3,escape,3.699999999999932,"(-0.0953566933886275, 0.4700396881179811)","(-0.1201978018163234, 0.1104816421020907)",0.36041513442512607,0.38395814485157553,1.0653219251294797,0.1848224288754992,0.960624512904516,3.094831555520667,0.8023761256699791,2.0853400245144598
49,eYFP,F,m1017,4,escape,2.8999999999999773,"(0.0869227019072004, 0.4815844093834476)","(-0.0284275833654029, 0.1072538867192065)",0.39170017680689767,0.46384803897097787,1.1841915486283991,0.18731656909226393,0.8921411962388701,4.769043542234043,1.0067530809457548,3.042109979338281
50,eYFP,F,m1017,5,escape,3.699999999999932,"(-0.1183688345386913, 0.4383521488371773)","(-0.1234116368328441, 0.112363099697025)",0.3260280509623038,0.3353924476912327,1.0287226718722178,0.3525202385121327,0.940117424993106,6.684503855391315,1.9757097096547271,2.4793247594837475
51,eYFP,F,m1087,1,escape,3.5500000000000114,"(-0.085682846995687, 0.4291240079968495)","(-0.1016934789199288, 0.1200269084331013)",0.3095114816825625,0.31561035511646124,1.0197048374449442,0.2916579407318869,0.608729306900881,3.042446679407048,0.9943710748891998,1.7165448142069215
52,eYFP,F,m1087,2,escape,4.100000000000023,"(-0.0170447616015925, 0.1665111278059819)","(-0.0401095303666407, 0.1095237089603563)",0.06147804050937137,0.07865036040436528,1.2793244506935164,0.07048573931029434,0.3018195883358567,2.8267736603263947,0.4031873839030586,0.9497847181674012
53,eYFP,F,m1087,3,escape,4.25,"(0.1092151083636653, 0.4532490975900237)","(-0.0845863285673799, 0.10416112087953)",0.3992761105305,0.4127478601294494,1.0337404348611043,0.4014275905761693,0.7679189023982765,4.764882816613837,1.3042304597543442,0.8200674150881326
54,eYFP,F,m1087,4,escape,2.550000000000068,"(0.060290775707235, 0.401188211816101)","(-0.0918605093915728, 0.1131025789469319)",0.32579647853045984,0.34093363588282233,1.0464620041955035,0.3131694612889369,0.6320067793257439,3.991156353653214,1.1409354504693725,0.7879264560625598
55,eYFP,F,m1087,5,escape,3.1499999999998636,"(0.1160321039458872, 0.4200958060839417)","(-0.0771572698484215, 0.1090026647534899)",0.36619813862154676,0.3792796855078457,1.0357225925165563,0.3791154109771738,0.91972931789338,4.574235627078204,1.1724650230123257,2.4540699737992555
56,eYFP,F,m971,1,escape,3.5499999999999545,"(-0.0731279098077081, 0.4609187710714809)","(-0.1195294386614033, 0.1073061592411016)",0.35664405382042025,0.37734057604797444,1.058031311628079,0.3632975914438766,0.6955149404529314,5.591928355459767,1.530067478063751,0.8966696661600437
57,eYFP,F,m971,2,escape,3.5499999999999545,"(-0.1187201673049763, 0.4454684404310703)","(-0.1335613961791503, 0.1149403019586286)",0.33086116785829256,0.49800234337132765,1.5051701189201552,0.4436638401079924,0.7993551271466932,8.33112816920609,1.6250390926127734,3.0236468296062524
58,eYFP,F,m971,3,escape,3.2999999999999545,"(-0.0038541226987936, 0.4404588163188588)","(-0.0927714582129447, 0.1052462327552592)",0.3468050875265808,0.37203283718115776,1.0727433090284277,0.3346803529690296,0.6861443906088859,5.236716694663434,1.769379339261086,2.705596759529705
59,eYFP,F,m971,4,escape,3.400000000000091,"(-0.0916496128179583, 0.4572845200696105)","(-0.131617370147809, 0.1229578094446006)",0.3367072483082551,0.34189629213591527,1.0154111438162734,0.38961363225226897,0.8815196981784955,5.276113165513443,1.8781276423620483,1.8018694900018617
60,eYFP,F,m971,5,escape,3.75,"(0.1263367808499571, 0.4857632699714497)","(-0.0599840109883274, 0.1113476481195266)",0.4182134566916847,0.4441254234590678,1.061958711162386,0.42500886751693845,0.9956235620749028,5.147428807992026,2.6581235254565305,1.970336990014898
61,eYFP,F,m972,2,escape,3.1499999999999773,"(-0.0614596630027785, 0.4533476264415113)","(-0.1135277859192565, 0.1057782601668457)",0.3514477966876704,0.37126837635210524,1.0563969381832525,0.3199352367087559,0.551262156813858,3.4912524806566223,1.0910041530394876,2.149916190390877
62,eYFP,F,m972,4,escape,3.3999999999998636,"(-0.1149430365820278, 0.463586947033875)","(-0.132434044216282, 0.1121764998366803)",0.3518454742460018,0.375595804703096,1.0675021627263805,0.3617772816208626,0.6869998869535816,4.632051414643425,1.2732037406931185,1.8599372782109105
63,eYFP,F,m972,5,escape,4.149999999999864,"(-0.005551766067642, 0.4662457176989806)","(-0.1303194485595534, 0.1258426070828119)",0.3625482758358754,0.37218938837095206,1.026592631044372,0.3348557504632702,0.7320141295599832,4.35987507568584,1.856141640066375,2.320488019024092
64,eYFP,M,m1015,1,escape,3.0,"(0.0367107603650449, 0.5092845925393227)","(-0.1257556408884807, 0.1114354719083517)",0.4297432423239585,0.4772855415039752,1.11062954456926,0.27621033568961445,1.151022156797026,7.061144230747551,4.439305882473294,0.9003399908808607
65,eYFP,M,m1015,2,escape,3.1499999999999773,"(0.087174488498303, 0.4556797232197511)","(-0.0589144226451758, 0.1016171397510501)",0.3830173403014779,0.42535099271367893,1.1105267254450666,0.4498662298815238,1.1269626643545334,7.970764402618392,1.2368164488210098,4.047058262007575
66,eYFP,M,m1015,3,escape,2.8500000000000227,"(-0.0778078996488773, 0.4300414690285603)","(-0.106432318681638, 0.1318934962036995)",0.29951889934449377,0.32034190044010724,1.0695214931050603,0.32314886773114443,0.8998018508007113,4.555969436034769,1.7392795171429332,0.9072908598017017
67,eYFP,M,m1015,4,escape,1.900000000000091,"(-0.0451163135669461, 0.4198805033248782)","(-0.0913411704627875, 0.1004244053141957)",0.3227831097676144,0.3419404003548233,1.059350350149985,0.30456628666359353,0.7407486087896274,4.721059006138106,1.4675767432629994,3.268711746042907
68,eYFP,M,m1015,5,escape,2.6499999999999773,"(0.056487323613527, 0.4801992750152917)","(-0.0313471986300897, 0.1300673850703024)",0.360980946386668,0.3848682773217486,1.0661733844242667,0.4143755243955362,1.0136267940941954,5.407351916094754,1.4449749125073408,2.307678913766509
69,eYFP,M,m1086,1,escape,3.75,"(0.0172019738748895, 0.3962606282653662)","(-0.0683477207887709, 0.1249985922086997)",0.2844324919249799,0.3037813777776782,1.0680262853296019,0.32555362610492444,0.9554839076434248,3.881981456930991,0.512805406919622,0.5200732939550257
70,eYFP,M,m1086,2,escape,3.0,"(0.0126530306585718, 0.343735996029333)","(-0.093557202554815, 0.1174060620565501)",0.25001170502871717,0.2649201995272631,1.0596311860552028,0.3468224167565831,1.023460350927864,7.105054276896199,1.110430540305437,0.7982712694826866
71,eYFP,M,m1086,3,escape,3.7000000000000455,"(0.1503642059901943, 0.4599249929285757)","(-0.073388976623615, 0.1471923936269901)",0.3845349989217298,0.40735099360763677,1.059333987153016,0.434199379875602,1.0343817347131328,4.349634560840199,1.0605413854761658,1.4328565839913932
72,eYFP,M,m1086,4,escape,4.2000000000000455,"(0.0418476718015271, 0.3942247324907411)","(-0.1223307785871643, 0.1159617418260337)",0.32308645212342013,0.35037002293393404,1.0844466570207392,0.3774750125873442,0.9206415742678596,6.746902099437334,2.6023633422021963,0.3333575733150962
73,eYFP,M,m1086,5,escape,3.0,"(0.027006294086959, 0.4239074261267389)","(-0.0588033613276627, 0.1034816643748963)",0.3317166950224614,0.36386683933813635,1.0969204890742625,0.3843656199248256,0.9717013584953004,3.875427193944074,1.5493251029694288,1.1096572722420597
74,eYFP,M,m973,1,escape,3.199999999999932,"(-0.0522968768600904, 0.476703616265451)","(-0.0591696176851747, 0.1019610824051533)",0.37480555125356024,0.405128888259274,1.0809041832606148,0.4023111346514121,0.7426366122630446,6.386688590833122,2.094297337877893,2.592976856397855
75,eYFP,M,m973,2,escape,3.25,"(-0.0583338782593987, 0.4352565574488736)","(-0.1203602729197876, 0.1044721850195141)",0.33654951296659386,0.3702262967929428,1.1000648716722157,0.38002524799354176,0.8098818709185792,5.541876223475863,1.2102567930978858,2.2885266012575123
76,eYFP,M,m973,3,escape,3.400000000000091,"(-0.0928572891908281, 0.4596100246177938)","(-0.1160415981428477, 0.1326272318923577)",0.32780368960722245,0.34342229043266115,1.047646202042915,0.31722283133073614,0.7367468859359861,3.906150246940816,1.235089534984335,2.7114126320783027
77,eYFP,M,m973,4,escape,4.050000000000182,"(-0.113070383937125, 0.3910153070754149)","(-0.0624537009018707, 0.1001251044643823)",0.2952611701131373,0.3603182684816263,1.2203374671432774,0.33913457463920743,0.7577418064438494,7.834592582049867,2.2443784493123453,2.5007261765762623
78,eYFP,M,m973,5,escape,3.2999999999999545,"(0.093414977143163, 0.4724237139588808)","(-0.006151408943844, 0.1058897386966335)",0.3798165613292457,0.3971964263364721,1.0457585760515604,0.39618201441477674,0.7828928999977792,3.894929392303544,0.8418225456310047,3.5860270214566725
